"year", "month", "day", "hour", "minute", "track_id", "start_time", "start_x", "start_y", "duration", "length", "category", "max_surface_wind", "min_sea_level_pressure", "region_id", "region_name", "region_long_name"
1994, 7, 16, 0, 0, 368, 5671, 276.086, 7.65577, 11.75, 315944, 3, 55.691, 96492.3, 5, "NEP", "NE Pacific"
1994, 7, 21, 12, 0, 369, 5676.5, 259.934, 9.20665, 26, 628514, 3, 54.5152, 96233.4, 5, "NEP", "NE Pacific"
1994, 7, 25, 18, 0, 370, 5680.75, 191.566, 28.2203, 10.75, 320500, 2, 44.1158, 97326.4, 5, "NEP", "NE Pacific"
1994, 7, 27, 3, 0, 371, 5682.12, 253.828, 13.0905, 16.25, 412143, 2, 47.1076, 97078.6, 5, "NEP", "NE Pacific"
1994, 8, 1, 3, 0, 372, 5687.12, 218.238, 13.8801, 11.375, 231618, 0, 28.4852, 99750.8, 5, "NEP", "NE Pacific"
1994, 8, 2, 6, 0, 373, 5688.25, 258.97, 8.89559, 31.25, 513639, 3, 56.0456, 95432.2, 5, "NEP", "NE Pacific"
1994, 8, 2, 15, 0, 374, 5688.62, 247.512, 9.95467, 17.125, 272286, 2, 45.1885, 97448.1, 5, "NEP", "NE Pacific"
1994, 8, 3, 15, 0, 375, 5689.62, 322.921, 12.0144, 9.375, 228908, 0, 23.1915, 100519, 4, "NA", "N Atlantic"
1994, 8, 6, 12, 0, 376, 5692.5, 288.682, 16.278, 4.875, 125753, 0, 28.4825, 99865.1, 4, "NA", "N Atlantic"
1994, 8, 8, 9, 0, 377, 5694.38, 259.613, 11.8891, 6.5, 160695, 1, 41.5182, 97476.1, 5, "NEP", "NE Pacific"
1994, 8, 15, 0, 0, 378, 5701, 169.66, -7.15859, 10.25, 156270, 1, 32.5932, 99181.1, 1, "SWP", "SW Pacific"
1994, 8, 15, 18, 0, 379, 5701.75, 249.375, 12.7901, 18.5, 429468, 4, 65.4847, 93782.1, 5, "NEP", "NE Pacific"
1994, 8, 18, 15, 0, 380, 5704.62, 169.56, -8.14757, 7, 116328, 1, 32.5267, 98579.6, 1, "SWP", "SW Pacific"
1994, 8, 21, 12, 0, 381, 5707.5, 238.053, 9.05034, 12.125, 369251, 3, 52.5382, 96128.2, 5, "NEP", "NE Pacific"
1994, 8, 22, 15, 0, 382, 5708.62, 67.182, -5.488, 5, 101410, 0, 26.7366, 100011, 0, "SI", "S Indian"
1994, 8, 25, 6, 0, 383, 5711.25, 317.419, 10.9473, 19.5, 413835, 4, 61.3567, 94205.9, 4, "NA", "N Atlantic"
1994, 8, 27, 21, 0, 384, 5713.88, 244.242, 14.6394, 7.375, 113556, 2, 42.8081, 97253.7, 5, "NEP", "NE Pacific"
1994, 8, 31, 6, 0, 385, 5717.25, 257.112, 9.43546, 5.625, 94052.6, 0, 31.7482, 99666.1, 5, "NEP", "NE Pacific"
1994, 9, 1, 15, 0, 386, 5718.62, 238.857, 7.93274, 7.375, 81006, 0, 27.4839, 99450.6, 5, "NEP", "NE Pacific"
1994, 9, 6, 3, 0, 387, 5723.12, 246.86, 16.0147, 23.75, 267457, 3, 57.1496, 94829.9, 5, "NEP", "NE Pacific"
1994, 9, 6, 21, 0, 388, 5723.88, 258.076, 8.27237, 19.75, 285241, 4, 61.0273, 93822.8, 5, "NEP", "NE Pacific"
1994, 9, 14, 0, 0, 389, 5731, 156.267, 18.6223, 7.625, 205945, 5, 76.8003, 88507.1, 2, "NWP", "NW Pacific"
1994, 9, 17, 12, 0, 390, 5734.5, 257.998, 14.9365, 10.125, 164774, 1, 35.4309, 98067.4, 5, "NEP", "NE Pacific"
1994, 9, 18, 0, 0, 391, 5735, 200.65, 11.7381, 15, 268769, 4, 60.7094, 94263.6, 5, "NEP", "NE Pacific"
1994, 9, 21, 9, 0, 392, 5738.38, 312.733, 29.887, 3.125, 64229.6, 0, 20.3837, 100231, 4, "NA", "N Atlantic"
1994, 9, 24, 12, 0, 393, 5741.5, 151.533, 13.6953, 15.875, 322015, 5, 69.8477, 89842.6, 2, "NWP", "NW Pacific"
1994, 9, 25, 15, 0, 394, 5742.62, 256.848, 14.6562, 14.5, 167859, 4, 68.1542, 91106.3, 5, "NEP", "NE Pacific"
1994, 9, 26, 21, 0, 395, 5743.88, 338.566, 12.8886, 16, 323781, 3, 50.3735, 95565.6, 4, "NA", "N Atlantic"
1994, 10, 3, 15, 0, 396, 5750.62, 52.2683, -5.29789, 2.875, 85058.7, 0, 25.7476, 100317, 0, "SI", "S Indian"
1994, 10, 4, 18, 0, 397, 5751.75, 169.027, 17.2299, 11.875, 279769, 2, 45.9001, 95803.4, 2, "NWP", "NW Pacific"
1994, 10, 5, 12, 0, 398, 5752.5, 182.889, 18.8057, 10.25, 224984, 4, 62.4663, 93146, 5, "NEP", "NE Pacific"
1994, 10, 6, 18, 0, 399, 5753.75, 74.395, 13.3487, 12.5, 108900, 0, 30.8969, 99554.8, 3, "NI", "N Indian"
1994, 10, 9, 6, 0, 400, 5756.25, 323.514, 7.4092, 6.5, 97919.8, 0, 25.5354, 100154, 4, "NA", "N Atlantic"
1994, 10, 11, 12, 0, 401, 5758.5, 157.175, 22.9882, 19.75, 346720, 3, 57.371, 93495.6, 2, "NWP", "NW Pacific"
1994, 11, 2, 12, 0, 402, 5780.5, 317.764, 12.3747, 13.375, 275726, 1, 39.0497, 98199.3, 4, "NA", "N Atlantic"
1994, 11, 2, 21, 0, 403, 5780.88, 234.209, 11.7623, 12.625, 152609, 1, 37.8373, 98636.2, 5, "NEP", "NE Pacific"
1994, 11, 7, 21, 0, 404, 5785.88, 255.641, 12.0978, 6.125, 72590.7, 0, 25.3299, 99616.8, 5, "NEP", "NE Pacific"
1994, 11, 8, 21, 0, 405, 5786.88, 333.165, 5.42535, 10.125, 200769, 0, 27.2945, 100059, 4, "NA", "N Atlantic"
1994, 11, 10, 12, 0, 406, 5788.5, 339.967, 7.00348, 4.75, 90679.2, 0, 26.7826, 100205, 4, "NA", "N Atlantic"
1994, 11, 15, 3, 0, 407, 5793.12, 270.928, 18.0056, 12.5, 180615, 3, 53.7809, 96245.8, 4, "NA", "N Atlantic"
1994, 11, 17, 0, 0, 408, 5795, 269.951, 8.61824, 11.5, 76118.3, 0, 25.7685, 99822.4, 5, "NEP", "NE Pacific"
1994, 11, 19, 9, 0, 409, 5797.38, 253.667, 10.7369, 10.75, 135997, 1, 36.931, 98853.9, 5, "NEP", "NE Pacific"
1994, 11, 19, 12, 0, 410, 5797.5, 239.316, 10.6437, 9.125, 63370, 0, 26.1923, 99922.2, 5, "NEP", "NE Pacific"
1994, 11, 27, 6, 0, 411, 5805.25, 280.892, 14.921, 3.5, 69815.4, 1, 36.4252, 98539.6, 4, "NA", "N Atlantic"
1994, 11, 27, 9, 0, 412, 5805.38, 82.3364, 10.6228, 9.625, 96773.9, 0, 29.6883, 99502.6, 3, "NI", "N Indian"
1994, 11, 29, 21, 0, 413, 5807.88, 257.803, 11.16, 8.125, 130648, 2, 43.0048, 98198.5, 5, "NEP", "NE Pacific"
1994, 12, 2, 6, 0, 414, 5810.25, 230.861, 8.3262, 3.75, 51743.5, 0, 25.3574, 99961, 5, "NEP", "NE Pacific"
1994, 12, 11, 6, 0, 415, 5819.25, 266.482, 5.36198, 11.625, 179272, 1, 39.567, 98050.3, 5, "NEP", "NE Pacific"
1994, 12, 12, 18, 0, 416, 5820.75, 241.825, 7.85626, 5.875, 78105.9, 0, 26.5142, 99822.7, 5, "NEP", "NE Pacific"
1994, 12, 15, 3, 0, 417, 5823.12, 87.1805, 7.63894, 8, 186245, 1, 36.0748, 98564.1, 3, "NI", "N Indian"
1994, 12, 15, 21, 0, 418, 5823.88, 123.538, -9.61453, 7.75, 143197, 0, 30.9907, 98976.9, 0, "SI", "S Indian"
1994, 12, 17, 21, 0, 419, 5825.88, 106.254, -8.78156, 11.25, 137003, 0, 30.6501, 98939.3, 0, "SI", "S Indian"
1994, 12, 26, 0, 0, 420, 5834, 244.075, 6.42273, 4.75, 112339, 0, 23.1281, 100364, 5, "NEP", "NE Pacific"
1994, 12, 27, 3, 0, 421, 5835.12, 56.5503, -11.8277, 6.25, 124598, 1, 41.4525, 97182.1, 0, "SI", "S Indian"
1994, 12, 27, 3, 0, 422, 5835.12, 218.451, 7.45074, 5, 95245.3, 0, 26.598, 99901, 5, "NEP", "NE Pacific"
1994, 12, 29, 21, 0, 423, 5837.88, 248.159, 5.90713, 7.25, 239298, 0, 29.879, 99725.2, 5, "NEP", "NE Pacific"
1994, 12, 30, 21, 0, 424, 5838.88, 82.7793, 5.53644, 7, 86545.2, 0, 27.7406, 99576.3, 3, "NI", "N Indian"
1994, 12, 31, 12, 0, 425, 5839.5, 256.678, 6.18307, 4.5, 131887, 0, 26.3696, 100219, 5, "NEP", "NE Pacific"
1994, 12, 31, 12, 0, 426, 5839.5, 264.631, 6.35915, 11.125, 192854, 0, 27.4634, 99900.7, 5, "NEP", "NE Pacific"
1995, 1, 1, 9, 0, 427, 5840.38, 65.3877, -5.42789, 9.5, 254015, 3, 53.6288, 95326, 0, "SI", "S Indian"
1995, 1, 3, 15, 0, 428, 5842.62, 180.741, 4.68145, 12.75, 344213, 2, 48.2052, 97702.1, 5, "NEP", "NE Pacific"
1995, 1, 27, 6, 0, 429, 5866.25, 156.851, -13.7522, 7.625, 142862, 4, 61.195, 93006.7, 1, "SWP", "SW Pacific"
1995, 1, 31, 9, 0, 430, 5870.38, 120.481, -16.6029, 8.25, 171059, 2, 43.9542, 96930, 0, "SI", "S Indian"
1995, 2, 3, 0, 0, 431, 5873, 92.1871, 3.04095, 7, 111170, 0, 28.1885, 99821.7, 3, "NI", "N Indian"
1995, 2, 13, 9, 0, 432, 5883.38, 81.8064, 8.69825, 7.125, 131189, 0, 27.0245, 100243, 3, "NI", "N Indian"
1995, 2, 14, 15, 0, 433, 5884.62, 155.888, 3.65499, 7.125, 163598, 0, 24.8186, 99860.1, 2, "NWP", "NW Pacific"
1995, 2, 15, 21, 0, 434, 5885.88, 179.375, 2.69883, 6.625, 168401, 0, 28.5344, 99682.3, 2, "NWP", "NW Pacific"
1995, 2, 21, 12, 0, 435, 5891.5, 116.385, -17.3325, 8.375, 161543, 3, 50.5413, 94997.5, 0, "SI", "S Indian"
1995, 2, 22, 15, 0, 436, 5892.62, 79.6334, -11.2741, 17, 228600, 1, 34.6916, 98621.4, 0, "SI", "S Indian"
1995, 2, 27, 6, 0, 437, 5897.25, 153.235, 8.23521, 8.25, 109067, 0, 29.8442, 99186.1, 2, "NWP", "NW Pacific"
1995, 4, 12, 12, 0, 438, 5941.5, 246.29, 7.05054, 7.625, 58911.6, 0, 29.671, 99646.1, 5, "NEP", "NE Pacific"
1995, 4, 15, 6, 0, 439, 5944.25, 208.328, 7.63565, 12.375, 285435, 1, 32.9183, 99173, 5, "NEP", "NE Pacific"
1995, 4, 20, 9, 0, 440, 5949.38, 245.017, 9.87716, 7.75, 60290.9, 0, 27.1867, 99677.7, 5, "NEP", "NE Pacific"
1995, 4, 26, 0, 0, 441, 5955, 262.898, 10.2832, 6.5, 129529, 0, 26.3748, 99729.3, 5, "NEP", "NE Pacific"
1995, 5, 6, 12, 0, 442, 5965.5, 255.647, 11.6437, 11.375, 152491, 1, 39.6258, 98664.2, 5, "NEP", "NE Pacific"
1995, 5, 7, 3, 0, 443, 5966.12, 267.476, 6.51109, 7.625, 88515.6, 0, 31.0814, 99281.7, 5, "NEP", "NE Pacific"
1995, 5, 13, 15, 0, 444, 5972.62, 217.125, 6.6735, 8.125, 155998, 0, 27.0321, 100238, 5, "NEP", "NE Pacific"
1995, 5, 14, 15, 0, 445, 5973.62, 200.378, 7.44583, 13.875, 256109, 0, 28.217, 99952.3, 5, "NEP", "NE Pacific"
1995, 5, 15, 3, 0, 446, 5974.12, 253.669, 8.56646, 7.375, 116920, 1, 40.4069, 98051.7, 5, "NEP", "NE Pacific"
1995, 5, 20, 21, 0, 447, 5979.88, 186.187, -13.5588, 6.125, 90844.6, 1, 32.8288, 98621.7, 1, "SWP", "SW Pacific"
1995, 5, 21, 9, 0, 448, 5980.38, 157.571, -8.47903, 14.25, 192942, 2, 42.9621, 97200.6, 1, "SWP", "SW Pacific"
1995, 5, 21, 21, 0, 449, 5980.88, 194.777, -13.5603, 6.875, 122936, 0, 32.2255, 99557.7, 1, "SWP", "SW Pacific"
1995, 6, 5, 6, 0, 450, 5995.25, 268.928, 11.1137, 11.75, 124473, 2, 46.1604, 97013.1, 5, "NEP", "NE Pacific"
1995, 6, 13, 15, 0, 451, 6003.62, 266.93, 11.1765, 6.75, 102199, 2, 45.5817, 97947.5, 5, "NEP", "NE Pacific"
1995, 6, 27, 18, 0, 452, 6017.75, 63.7696, 24.7252, 6.875, 93497, 1, 33.4299, 97483.9, 3, "NI", "N Indian"
1995, 6, 28, 0, 0, 453, 6018, 257.214, 16.7325, 4.75, 78185.5, 0, 26.993, 99676.2, 5, "NEP", "NE Pacific"
1995, 6, 30, 3, 0, 454, 6020.12, 207.963, 9.93476, 21.25, 401733, 2, 44.8309, 96930.6, 5, "NEP", "NE Pacific"
1995, 7, 6, 6, 0, 455, 6026.25, 130.758, 21.0372, 6.125, 136960, 1, 34.9354, 98480.8, 2, "NWP", "NW Pacific"
1995, 7, 8, 0, 0, 456, 6028, 259.514, 15.9278, 2.25, 63076.3, 3, 53.0396, 96767.2, 5, "NEP", "NE Pacific"
1995, 7, 12, 0, 0, 457, 6032, 211.37, 7.82525, 9.75, 167118, 0, 28.315, 99515.8, 5, "NEP", "NE Pacific"
1995, 7, 15, 15, 0, 458, 6035.62, 68.3101, 24.2869, 2.875, 52586.7, 1, 37.8591, 97277.4, 3, "NI", "N Indian"
1995, 7, 16, 0, 0, 459, 6036, 159.928, 25.9374, 14.25, 258305, 2, 46.4909, 96356, 2, "NWP", "NW Pacific"
1995, 7, 16, 9, 0, 460, 6036.38, 127.089, 16.1415, 6.875, 166193, 3, 53.888, 95883, 2, "NWP", "NW Pacific"
1995, 7, 22, 6, 0, 461, 6042.25, 261.688, 12.7374, 8.875, 200525, 3, 56.157, 95862.8, 5, "NEP", "NE Pacific"
1995, 7, 26, 15, 0, 462, 6046.62, 262.277, 14.8705, 10.75, 177478, 1, 40.491, 98054.2, 5, "NEP", "NE Pacific"
1995, 7, 28, 15, 0, 463, 6048.62, 221.665, 8.34729, 27.375, 486196, 5, 73.0479, 92261.5, 5, "NEP", "NE Pacific"
1995, 7, 29, 15, 0, 464, 6049.62, 320.128, 13.2161, 9.875, 275814, 4, 64.7422, 92983.1, 4, "NA", "N Atlantic"
1995, 8, 6, 15, 0, 465, 6057.62, 139.023, 25.979, 11.625, 190765, 5, 72.1866, 89632.7, 2, "NWP", "NW Pacific"
1995, 8, 11, 21, 0, 466, 6062.88, 286.538, 17.8815, 6, 141969, 0, 26.3184, 99498, 4, "NA", "N Atlantic"
1995, 8, 13, 6, 0, 467, 6064.25, 205.236, 9.24351, 5, 45262.1, 0, 29.7269, 99552.2, 5, "NEP", "NE Pacific"
1995, 8, 13, 12, 0, 468, 6064.5, 162.519, -9.26854, 5, 110947, 0, 26.3473, 99769.4, 1, "SWP", "SW Pacific"
1995, 8, 14, 12, 0, 469, 6065.5, 225.92, 11.9037, 5.875, 99187.2, 0, 26.3803, 99800.8, 5, "NEP", "NE Pacific"
1995, 8, 15, 9, 0, 470, 6066.38, 66.2263, -6.64327, 6.875, 157583, 0, 30.1148, 99803.1, 0, "SI", "S Indian"
1995, 8, 16, 9, 0, 471, 6067.38, 253.948, 14.2395, 16.875, 287715, 0, 31.3707, 98524.6, 5, "NEP", "NE Pacific"
1995, 8, 17, 9, 0, 472, 6068.38, 324.797, 14.1823, 9.25, 315357, 4, 69.1042, 92743.2, 4, "NA", "N Atlantic"
1995, 8, 20, 6, 0, 473, 6071.25, 93.4223, -6.01994, 7.125, 154428, 0, 22.7673, 100321, 0, "SI", "S Indian"
1995, 8, 21, 12, 0, 474, 6072.5, 264.762, 13.1568, 13.25, 281406, 3, 56.1779, 93901.3, 5, "NEP", "NE Pacific"
1995, 8, 30, 9, 0, 475, 6081.38, 275.249, 19.9372, 6.25, 96396.4, 4, 62.4583, 95203.6, 4, "NA", "N Atlantic"
1995, 9, 3, 12, 0, 476, 6085.5, 168.928, 14.6899, 10.375, 284235, 4, 65.869, 92863.3, 2, "NWP", "NW Pacific"
1995, 9, 10, 0, 0, 477, 6092, 225.577, 11.205, 3.5, 27957.1, 0, 24.7598, 99902.8, 5, "NEP", "NE Pacific"
1995, 9, 10, 12, 0, 478, 6092.5, 280.33, 10.4192, 10.875, 206287, 5, 71.4615, 91535.7, 4, "NA", "N Atlantic"
1995, 9, 12, 9, 0, 479, 6094.38, 69.5804, -7.87488, 5.375, 146367, 1, 32.7389, 99676.7, 0, "SI", "S Indian"
1995, 9, 15, 9, 0, 480, 6097.38, 346.4, 9.65253, 19.625, 430463, 4, 58.1993, 94500.4, 4, "NA", "N Atlantic"
1995, 9, 20, 3, 0, 481, 6102.12, 144.672, 10.2794, 10.125, 265603, 5, 71.6392, 90242, 2, "NWP", "NW Pacific"
1995, 9, 21, 12, 0, 482, 6103.5, 244.384, 14.0105, 5.125, 81266.9, 0, 32.4439, 98800.1, 5, "NEP", "NE Pacific"
1995, 9, 23, 21, 0, 483, 6105.88, 72.9271, 21.0557, 6.5, 115617, 3, 56.2123, 94840.9, 3, "NI", "N Indian"
1995, 9, 24, 6, 0, 484, 6106.25, 267.866, 10.7185, 4.125, 59167.6, 0, 31.5513, 98848.7, 5, "NEP", "NE Pacific"
1995, 9, 27, 0, 0, 485, 6109, 358.52, 11.8829, 14.625, 478485, 3, 57.2802, 93798.1, 4, "NA", "N Atlantic"
1995, 9, 30, 18, 0, 486, 6112.75, 252.812, 13.9442, 7.125, 111927, 0, 26.3549, 99348.3, 5, "NEP", "NE Pacific"
1995, 10, 1, 6, 0, 487, 6113.25, 192.723, 8.32508, 19.625, 423861, 5, 72.7301, 90989.4, 5, "NEP", "NE Pacific"
1995, 10, 5, 15, 0, 488, 6117.62, 210.707, 15.7565, 4.875, 92299.8, 0, 27.8032, 99753.2, 5, "NEP", "NE Pacific"
1995, 10, 7, 0, 0, 489, 6119, 223.434, 10.7973, 9.25, 88224.3, 0, 28.4854, 99557, 5, "NEP", "NE Pacific"
1995, 10, 12, 3, 0, 490, 6124.12, 250.755, 18.1318, 8.75, 141004, 3, 49.8447, 94932.4, 5, "NEP", "NE Pacific"
1995, 10, 16, 6, 0, 491, 6128.25, 121.969, 18.0813, 7, 105809, 3, 53.4265, 95584.5, 2, "NWP", "NW Pacific"
1995, 10, 16, 15, 0, 492, 6128.62, 267.369, 22.9076, 4.625, 161787, 1, 32.8872, 99632.7, 4, "NA", "N Atlantic"
1995, 10, 23, 12, 0, 493, 6135.5, 90, -7.39244, 10.875, 233960, 0, 26.5836, 99996.2, 0, "SI", "S Indian"
1995, 10, 30, 0, 0, 494, 6142, 255.91, 10.7214, 5.375, 128223, 0, 27.2373, 99632.2, 5, "NEP", "NE Pacific"
1995, 10, 31, 15, 0, 495, 6143.62, 319.5, 18.8973, 7.625, 295104, 2, 44.0464, 96957.2, 4, "NA", "N Atlantic"
1995, 11, 2, 3, 0, 496, 6145.12, 257.238, 8.23072, 8.625, 89884.9, 0, 24.8579, 100059, 5, "NEP", "NE Pacific"
1995, 11, 3, 18, 0, 497, 6146.75, 256.875, 9.50456, 6.625, 63915.7, 0, 23.9619, 100198, 5, "NEP", "NE Pacific"
1995, 11, 6, 9, 0, 498, 6149.38, 290.855, 21.117, 3.125, 58035.6, 0, 26.7472, 99947.6, 4, "NA", "N Atlantic"
1995, 11, 7, 0, 0, 499, 6150, 213.746, 14.493, 3.625, 64897, 0, 29.2787, 99758.5, 5, "NEP", "NE Pacific"
1995, 11, 13, 15, 0, 500, 6156.62, 255.372, 13.3406, 7.5, 134456, 2, 46.3307, 97600.2, 5, "NEP", "NE Pacific"
1995, 11, 21, 3, 0, 501, 6164.12, 92.1731, -10.2441, 14.875, 294105, 1, 36.7382, 98355.1, 0, "SI", "S Indian"
1995, 11, 24, 18, 0, 502, 6167.75, 130.272, -15.4236, 16, 324098, 0, 27.4225, 98598.1, 0, "SI", "S Indian"
1995, 11, 25, 18, 0, 503, 6168.75, 280, 8.56584, 4.875, 75965, 0, 32.4877, 99358.6, 4, "NA", "N Atlantic"
1995, 12, 3, 9, 0, 504, 6176.38, 73.9632, 4.66853, 13.375, 198060, 1, 36.757, 98639.5, 3, "NI", "N Indian"
1995, 12, 4, 12, 0, 505, 6177.5, 86.5756, -7.50591, 11, 120520, 0, 25.6016, 100011, 0, "SI", "S Indian"
1995, 12, 4, 15, 0, 506, 6177.62, 220.094, 10.0656, 7.375, 130067, 0, 24.4273, 100125, 5, "NEP", "NE Pacific"
1995, 12, 5, 0, 0, 507, 6178, 117.521, 10.1935, 4.875, 130209, 1, 38.9508, 98295.2, 2, "NWP", "NW Pacific"
1995, 12, 5, 6, 0, 508, 6178.25, 138.498, 7.01141, 8.375, 170953, 2, 47.9134, 97677, 2, "NWP", "NW Pacific"
1995, 12, 12, 12, 0, 509, 6185.5, 82.4606, 7.36161, 8.25, 159646, 0, 25.3416, 99778.5, 3, "NI", "N Indian"
1995, 12, 18, 0, 0, 510, 6191, 155.226, -15.5669, 7.25, 210420, 2, 47.4575, 95801.4, 1, "SWP", "SW Pacific"
1995, 12, 20, 9, 0, 511, 6193.38, 55.2356, -9.70334, 7.5, 112528, 2, 46.8473, 97279.3, 0, "SI", "S Indian"
1995, 12, 20, 9, 0, 512, 6193.38, 265.017, 7.12993, 7.875, 153195, 0, 25.2966, 100386, 5, "NEP", "NE Pacific"
1995, 12, 21, 21, 0, 513, 6194.88, 75.9698, -11.4473, 13.125, 165559, 1, 35.7425, 98388.9, 0, "SI", "S Indian"
1995, 12, 26, 3, 0, 514, 6199.12, 84.4289, -13.2351, 6.25, 114300, 0, 21.8784, 100076, 0, "SI", "S Indian"
1995, 12, 30, 18, 0, 515, 6203.75, 39.8996, -17.1301, 7.625, 106333, 2, 43.7169, 97081.1, 0, "SI", "S Indian"
1996, 1, 1, 15, 0, 516, 6205.62, 163.97, -21.0538, 10.875, 158008, 0, 28.5398, 99514.4, 1, "SWP", "SW Pacific"
1996, 1, 6, 9, 0, 517, 6210.38, 256.576, 7.63796, 10.25, 290364, 0, 28.3618, 99586.5, 5, "NEP", "NE Pacific"
1996, 1, 6, 12, 0, 518, 6210.5, 264.951, 8.89216, 11.25, 199281, 0, 24.4712, 100024, 5, "NEP", "NE Pacific"
1996, 1, 13, 3, 0, 519, 6217.12, 124.008, 7.85685, 7.5, 133907, 1, 34.1691, 98699, 2, "NWP", "NW Pacific"
1996, 1, 21, 9, 0, 520, 6225.38, 154.727, -16.2655, 8.25, 122198, 4, 65.8545, 93611.5, 1, "SWP", "SW Pacific"
1996, 1, 21, 9, 0, 521, 6225.38, 145.642, -12.6178, 4.875, 91875.9, 3, 49.4056, 98728.2, 1, "SWP", "SW Pacific"
1996, 1, 25, 0, 0, 522, 6229, 168.447, 5.26441, 6, 210187, 0, 25.3314, 100147, 2, "NWP", "NW Pacific"
1996, 1, 25, 18, 0, 523, 6229.75, 59.3852, -9.48972, 8.125, 141739, 4, 62.182, 93065.9, 0, "SI", "S Indian"
1996, 1, 31, 21, 0, 524, 6235.88, 75.625, -12.086, 11.125, 279102, 1, 42.0525, 96982.2, 0, "SI", "S Indian"
1996, 2, 8, 6, 0, 525, 6243.25, 39.624, -11.9147, 7.75, 148906, 2, 44.0211, 96893, 0, "SI", "S Indian"
1996, 2, 11, 0, 0, 526, 6246, 156.985, -13.5329, 5.125, 68509.2, 0, 30.9596, 98640.8, 1, "SWP", "SW Pacific"
1996, 2, 11, 15, 0, 527, 6246.62, 91.5629, -12.3814, 4.5, 109950, 1, 41.9491, 96493, 0, "SI", "S Indian"
1996, 2, 18, 6, 0, 528, 6253.25, 65.5286, -19.9432, 3.875, 109651, 2, 47.5358, 96419, 0, "SI", "S Indian"
1996, 2, 18, 6, 0, 529, 6253.25, 161.934, -17.896, 3.875, 59450.6, 4, 61.754, 94605.6, 1, "SWP", "SW Pacific"
1996, 2, 18, 6, 0, 530, 6253.25, 183.441, -14.6424, 2.375, 95583.8, 1, 36.268, 98250.6, 1, "SWP", "SW Pacific"
1996, 2, 18, 6, 0, 531, 6253.25, 77.3739, -12.9579, 3.875, 43766.5, 1, 37.0223, 98005.4, 0, "SI", "S Indian"
1996, 2, 24, 6, 0, 532, 6259.25, 69.0469, -19.0642, 9.125, 142884, 4, 61.9297, 93429.8, 0, "SI", "S Indian"
1996, 2, 27, 0, 0, 533, 6262, 166.547, -8.0798, 13.625, 326634, 4, 68.1444, 91101.7, 1, "SWP", "SW Pacific"
1996, 2, 28, 9, 0, 534, 6263.38, 184.692, 7.41046, 6.25, 203646, 0, 26.5898, 99922, 5, "NEP", "NE Pacific"
1996, 3, 12, 15, 0, 535, 6275.62, 48.2542, -12.9636, 16.375, 251230, 4, 62.8452, 93202.2, 0, "SI", "S Indian"
1996, 3, 14, 15, 0, 536, 6277.62, 96.0116, -11.9058, 13.125, 218223, 3, 55.445, 94571.4, 0, "SI", "S Indian"
1996, 4, 1, 9, 0, 537, 6295.38, 76.5032, -18.155, 3.5, 53711.8, 0, 24.5029, 99922.4, 0, "SI", "S Indian"
1996, 4, 4, 21, 0, 538, 6298.88, 234.088, -6.19171, 20.375, 365581, 2, 48.1885, 96428.7, 6, "SEP", "SE Pacific"
1996, 4, 8, 12, 0, 539, 6302.5, 149.675, -15.3976, 20.625, 501661, 2, 43.5017, 98052.2, 1, "SWP", "SW Pacific"
1996, 4, 23, 9, 0, 540, 6317.38, 272.513, 7.39191, 21, 270964, 1, 41.6236, 98572.7, 5, "NEP", "NE Pacific"
1996, 4, 26, 12, 0, 541, 6320.5, 254.05, 8.34857, 11.75, 89094.9, 1, 35.6841, 99196.7, 5, "NEP", "NE Pacific"
1996, 5, 5, 12, 0, 542, 6329.5, 200.34, 6.91584, 5.875, 88877.6, 0, 25.9753, 100246, 5, "NEP", "NE Pacific"
1996, 5, 18, 12, 0, 543, 6342.5, 246.27, 10.6435, 5, 49334.1, 0, 23.9218, 99995.8, 5, "NEP", "NE Pacific"
1996, 5, 18, 15, 0, 544, 6342.62, 81.1606, -8.58087, 12.75, 151977, 1, 36.4053, 98624.7, 0, "SI", "S Indian"
1996, 5, 23, 0, 0, 545, 6347, 256.592, 7.99612, 10.75, 164294, 3, 56.1691, 96341.1, 5, "NEP", "NE Pacific"
1996, 5, 24, 15, 0, 546, 6348.62, 276.297, 14.9094, 3.875, 51322.3, 0, 31.5513, 99490.5, 4, "NA", "N Atlantic"
1996, 5, 24, 21, 0, 547, 6348.88, 240.919, 11.5354, 8.375, 89627.6, 1, 33.6426, 99332.2, 5, "NEP", "NE Pacific"
1996, 5, 29, 18, 0, 548, 6353.75, 262.814, 15.1606, 11.375, 143881, 2, 44.7537, 96282, 5, "NEP", "NE Pacific"
1996, 6, 12, 6, 0, 549, 6367.25, 254.225, 9.74006, 13.375, 278933, 2, 43.8732, 97204.5, 5, "NEP", "NE Pacific"
1996, 6, 16, 0, 0, 550, 6371, 64.3144, 21.6945, 3.375, 82117.2, 0, 30.5288, 98214.5, 3, "NI", "N Indian"
1996, 6, 18, 6, 0, 551, 6373.25, 253.344, 9.93537, 19.5, 379319, 2, 47.4893, 96787.4, 5, "NEP", "NE Pacific"
1996, 6, 22, 12, 0, 552, 6377.5, 251.25, 13.9635, 22.375, 446157, 2, 45.4857, 97417.7, 5, "NEP", "NE Pacific"
1996, 6, 25, 0, 0, 553, 6380, 265.002, 12.0439, 9.125, 155228, 4, 61.8984, 94118.2, 5, "NEP", "NE Pacific"
